location,latitude,longitude,elevationMeters,bufferRadiusMeters,isHidden,trueCoordinates,comments,internal_wildtrax_id,internal_update_ts
17TMM61-Q,46.176988,-81.452691,,,Visible,t,,331955, 2022-10-31 20:38:26
17TMM61-S,46.170625,-81.470490,,,Visible,t,,331970, 2022-10-31 20:38:50
17TMM64-2,46.460437,-81.464451,,,Visible,t,,90793, 2021-09-16 02:44:58
17TMM64-4,46.454425,-81.455493,,,Visible,t,,90788, 2021-09-16 02:44:58
17TMM64-5,46.450195,-81.457827,,,Visible,t,,90787, 2021-09-16 02:44:58
17TMM64-8,46.446071,-81.460631,,,Visible,t,,90585, 2021-09-15 22:40:18
17TMM64-9,46.436300,-81.464246,,,Visible,t,,90784, 2021-09-16 02:44:58
17TMM66-1,46.597710,-81.493692,,,Visible,t,,331271, 2022-10-27 14:33:31
17TMM66-3,46.606150,-81.485660,,,Visible,t,,91145, 2021-09-16 13:19:17
17TMM66-4,46.608404,-81.511392,,,Visible,t,,91143, 2021-09-16 13:19:17
17TMM66-5,46.607342,-81.501340,,,Visible,t,,91144, 2021-09-16 13:19:17
17TMM66-9,46.620002,-81.450009,,,Visible,t,,90580, 2021-09-15 22:40:18
17TMM71-L,46.159840,-81.360049,,,Visible,t,,331958, 2022-10-31 20:38:30
17TMM71-M,46.155453,-81.358453,,,Visible,t,,331948, 2022-10-31 20:38:15
17TMM71-N,46.156277,-81.353731,,,Visible,t,,331945, 2022-10-31 20:38:08
17TMM71-O,46.157711,-81.349790,,,Visible,t,,331966, 2022-10-31 20:38:44
17TMM71-P,46.157266,-81.345384,,,Visible,t,,331942, 2022-10-31 20:38:06
17TMM71-R,46.154454,-81.340523,,,Visible,t,,331954, 2022-10-31 20:38:25
17TMM71-S,46.151839,-81.339147,,,Visible,t,,331963, 2022-10-31 20:38:38
17TMM71-T,46.150635,-81.335604,,,Visible,t,,331944, 2022-10-31 20:38:07
17TMM71-U,46.149637,-81.331985,,,Visible,t,,331969, 2022-10-31 20:38:46
17TMM71-V,46.148460,-81.328378,,,Visible,t,,331968, 2022-10-31 20:38:45
17TMM95-2,46.540970,-81.083910,,,Visible,t,,331258, 2022-10-27 14:33:10
17TMM95-4,46.565959,-81.114968,,,Visible,t,,331853, 2022-10-30 19:15:57
17TMM95-5,46.580545,-81.108538,,,Visible,t,,331864, 2022-10-30 19:16:20
17TMM95-6,46.580354,-81.119174,,,Visible,t,,331831, 2022-10-30 19:15:12
17TMM95-7,46.580659,-81.101777,,,Visible,t,,331835, 2022-10-30 19:15:18
17TMN41-1,47.094038,-81.756607,,,Visible,t,,238377, 2022-06-08 21:42:30
17TMN41-2,47.090222,-81.747720,,,Visible,t,,238360, 2022-06-08 21:32:48
17TMN41-3,47.089628,-81.272524,,,Visible,t,,238378, 2022-06-08 21:42:32
17TMN41-5,47.104966,-81.699827,,,Visible,t,,238359, 2022-06-08 21:32:46
17TMN41-6,47.086160,-81.730971,,,Visible,t,,238385, 2022-06-08 21:43:25
17TMN41-7,47.098024,-81.711520,,,Visible,t,,238380, 2022-06-08 21:42:50
17TMN41-8,47.102057,-81.705589,,,Visible,t,,238363, 2022-06-08 21:33:32
17TMN41-9,47.088410,-81.737847,,,Visible,t,,238376, 2022-06-08 21:42:24
17TMN41-B,47.095778,-81.274794,,,Visible,t,,238312, 2022-06-06 20:18:11
17TMN41-C,47.098981,-81.745128,,,Visible,t,,238306, 2022-06-06 20:17:27
17TMN41-D,47.096665,-81.744371,,,Visible,t,,238330, 2022-06-06 20:20:38
17TMN41-G,47.093327,-81.749714,,,Visible,t,,238322, 2022-06-06 20:19:45
17TMN41-K,47.091216,-81.275514,,,Visible,t,,238327, 2022-06-06 20:20:21
17TMN41-Q,47.100533,-81.750079,,,Visible,t,,238319, 2022-06-06 20:19:23
17TMN41-T,47.098213,-81.748399,,,Visible,t,,238323, 2022-06-06 20:19:52
17TMN49-1,47.776239,-81.758250,,,Visible,t,,238331, 2022-06-06 20:20:48
17TMN49-3,47.832909,-81.789822,,,Visible,t,,238407, 2022-06-14 19:45:25
17TMN49-4,47.807718,-81.782575,,,Visible,t,,238414, 2022-06-14 19:48:37
17TMN49-5,47.844886,-81.795592,,,Visible,t,,238371, 2022-06-08 21:41:39
17TMN49-6,47.826393,-81.787459,,,Visible,t,,238402, 2022-06-14 19:42:11
17TMN49-8,47.821642,-81.787500,,,Visible,t,,238410, 2022-06-14 19:46:48
17TMN49-9,47.794644,-81.784355,,,Visible,t,,332027, 2022-11-01 17:16:46
17TMN49-A,47.791762,-81.775473,,,Visible,t,,238338, 2022-06-06 20:21:33
17TMN49-D,47.793832,-81.780671,,,Visible,t,,238339, 2022-06-06 20:21:40
17TMN49-H,47.881767,-81.784500,,,Visible,t,,238370, 2022-06-08 21:41:36
17TMN49-K,47.791973,-81.778921,,,Visible,t,,238320, 2022-06-06 20:19:27
17TMN49-L,47.881529,-81.791573,,,Visible,t,,238365, 2022-06-08 21:41:08
17TMN49-N,47.794069,-81.776295,,,Visible,t,,238315, 2022-06-06 20:18:46
17TMN65-1,47.485605,-81.506067,,,Visible,t,,238313, 2022-06-06 20:18:14
17TMN65-4,47.447364,-81.423724,,,Visible,t,,332019, 2022-11-01 17:16:32
17TMN65-5,47.417229,-81.461027,,,Visible,t,,238404, 2022-06-14 19:43:49
17TMN65-6,47.448011,-81.461309,,,Visible,t,,238317, 2022-06-06 20:18:49
17TMN65-8,47.412424,-81.465956,,,Visible,t,,238358, 2022-06-08 21:32:46
17TMN65-9,47.417229,-81.461027,,,Visible,t,,238364, 2022-06-08 21:33:33
17TMN65-B,,,,,Visible,t,,332057, 2022-11-01 17:17:36
17TMN65-C,,,,,Visible,t,,332026, 2022-11-01 17:16:44
17TMN65-D,47.410132,-81.495000,,,Visible,t,,238390, 2022-06-08 21:43:53
17TMN76-1,47.527209,-81.297941,,,Visible,t,,238335, 2022-06-06 20:21:14
17TMN76-2,47.523265,-81.303586,,,Visible,t,,238387, 2022-06-08 21:43:36
17TMN76-3,47.513840,-81.302018,,,Visible,t,,332045, 2022-11-01 17:17:16
17TMN76-5,47.538682,-81.291756,,,Visible,t,,238308, 2022-06-06 20:17:32
17TMN76-7,47.549521,-81.277792,,,Visible,t,,238311, 2022-06-06 20:18:11
17TMN76-9,47.552881,-81.270943,,,Visible,t,,238309, 2022-06-06 20:17:35
17TMN76-A,,,,,Visible,t,,332022, 2022-11-01 17:16:38
17TMN76-B,,,,,Visible,t,,332098, 2022-11-01 17:18:49
17TMN76-C,,,,,Visible,t,,332030, 2022-11-01 17:16:50
17TMN76-D,,,,,Visible,t,,332028, 2022-11-01 17:16:47
17TMN76-E,,,,,Visible,t,,332053, 2022-11-01 17:17:29
17TMN76-F,,,,,Visible,t,,332015, 2022-11-01 17:16:24
17TMN76-G,47.519626,-81.301142,,,Visible,t,,238361, 2022-06-08 21:33:28
17TMN76-H,47.518942,-81.299494,,,Visible,t,,238375, 2022-06-08 21:42:07
17TMN76-J,47.305930,-81.182770,,,Visible,t,,238383, 2022-06-08 21:43:11
17TMN93-1,47.299322,-81.078247,,,Visible,t,,238316, 2022-06-06 20:18:49
17TMN93-2,47.298630,-81.069338,,,Visible,t,,332046, 2022-11-01 17:17:18
17TMN93-3,47.274509,-81.205989,,,Visible,t,,238386, 2022-06-08 21:43:26
17TMN93-4,47.299442,-81.100204,,,Visible,t,,238332, 2022-06-06 20:20:50
17TMN93-5,47.290461,-81.020698,,,Visible,t,,332056, 2022-11-01 17:17:35
17TMN93-6,47.271764,-81.011330,,,Visible,t,,238374, 2022-06-08 21:42:02
17TMN93-9,47.296259,-81.041651,,,Visible,t,,332096, 2022-11-01 17:18:45
17TMN93-C,47.303797,-81.208067,,,Visible,t,,238321, 2022-06-06 20:19:27
17TMN93-G,47.300861,-81.083918,,,Visible,t,,238314, 2022-06-06 20:18:43
17TMN93-H,47.301539,-81.079130,,,Visible,t,,238333, 2022-06-06 20:21:04
17TMN93-J,47.274509,-81.205980,,,Visible,t,,238408, 2022-06-14 19:45:58
17TMN93-K,47.270832,-81.003940,,,Visible,t,,238379, 2022-06-08 21:42:34
17TMN93-L,47.275570,-81.002684,,,Visible,t,,238372, 2022-06-08 21:41:40
17TMN93-M,47.303119,-81.208468,,,Visible,t,,238326, 2022-06-06 20:20:12
17TMN93-N,47.277298,-81.007259,,,Visible,t,,238382, 2022-06-08 21:43:01
17TNH22-1,42.663910,-80.674380,,,Visible,t,,475018, 2023-03-23 12:49:35
17TNH22-3,42.673320,-80.643979,,,Visible,t,,475020, 2023-03-23 12:49:38
17TNH22-4,42.665602,-80.753481,,,Visible,t,,475019, 2023-03-23 12:49:38
17TNH22-5,42.660110,-80.644213,,,Visible,t,,475004, 2023-03-23 12:49:11
17TNH22-7,42.663713,-80.746289,,,Visible,t,,475012, 2023-03-23 12:49:26
17TNH22-8,42.665324,-80.644122,,,Visible,t,,475007, 2023-03-23 12:49:19
17TNH22-9,42.689991,-80.718935,,,Visible,t,,475015, 2023-03-23 12:49:31
17TNJ38-7,44.149807,-80.530286,,,Visible,t,,331382, 2022-10-27 20:43:08
17TNJ41-1,43.472253,-80.445781,,,Visible,t,,238362, 2022-06-08 21:33:31
17TNJ41-3,43.518723,-80.456814,,,Visible,t,,238389, 2022-06-08 21:43:51
17TNJ44-1,43.752623,-80.408110,,,Visible,t,,331750, 2022-10-30 04:50:45
17TNJ44-3,43.787102,-80.386580,,,Visible,t,,331724, 2022-10-30 04:50:02
17TNJ44-6,43.758558,-80.415344,,,Visible,t,,331740, 2022-10-30 04:50:31
17TNJ44-7,43.725615,-80.424703,,,Visible,t,,331734, 2022-10-30 04:50:20
17TNJ44-9,43.772167,-80.473797,,,Visible,t,,331737, 2022-10-30 04:50:25
17TNK89-3,45.086328,-79.954494,,,Visible,t,,238524, 2022-06-29 21:40:59
17TNK89-5,45.086648,-79.879148,,,Visible,t,,238505, 2022-06-29 21:38:03
17TNK89-6,45.136450,-79.978468,,,Visible,t,,238514, 2022-06-29 21:39:32
17TNK89-7,45.084987,-79.978395,,,Visible,t,,238523, 2022-06-29 21:40:35
17TNK89-9,45.080814,-79.925842,,,Visible,t,,238502, 2022-06-29 21:37:59
17TNL48-1,45.949869,-80.445641,,,Visible,t,,331387, 2022-10-27 20:43:27
17TNL48-5,45.935489,-80.451731,,,Visible,t,,331384, 2022-10-27 20:43:17
17TNL48-7,45.916185,-80.479259,,,Visible,t,,331386, 2022-10-27 20:43:22
